"날짜","종가","시가","고가","저가","거래량","변동 %"
"1985- 01- 17","261.16","261.16","261.24","260.29","","0.35%"
"1985- 01- 16","260.24","260.24","260.26","257.82","","0.95%"
"1985- 01- 15","257.78","257.78","258.03","255.54","","0.91%"
"1985- 01- 14","255.46","255.46","255.51","252.16","","1.31%"
"1985- 01- 11","252.16","252.16","252.17","250.66","","0.60%"
"1985- 01- 10","250.65","250.65","250.69","247.27","","1.34%"
"1985- 01- 09","247.34","247.34","247.38","245.96","","0.54%"
"1985- 01- 08","246.00","246.00","246.47","245.78","","-0.02%"
"1985- 01- 07","246.04","246.04","246.33","245.92","","-0.06%"
"1985- 01- 04","246.19","246.19","246.41","245.70","","-0.09%"
"1985- 01- 03","246.41","246.41","246.78","245.79","","0.20%"
"1985- 01- 02","245.91","245.91","247.58","245.81","","-0.58%"
"1984- 12- 31","247.35","247.35","247.41","246.01","","0.52%"
"1984- 12- 28","246.08","246.08","246.11","245.21","","0.18%"
"1984- 12- 27","245.65","245.65","246.21","245.37","","-0.17%"
"1984- 12- 26","246.06","246.06","246.15","245.69","","0.10%"
"1984- 12- 24","245.82","245.82","245.86","244.23","","0.63%"
"1984- 12- 21","244.28","244.28","244.59","243.52","","-0.09%"
"1984- 12- 20","244.49","244.49","245.04","244.23","","-0.16%"
"1984- 12- 19","244.88","244.88","245.42","243.49","","0.59%"
"1984- 12- 18","243.44","243.44","243.54","238.54","","2.09%"
"1984- 12- 17","238.46","238.46","239.12","238.09","","-0.24%"
"1984- 12- 14","239.04","239.04","239.09","237.89","","0.40%"
"1984- 12- 13","238.08","238.08","238.66","237.85","","-0.25%"
"1984- 12- 12","238.67","238.67","238.99","238.39","","-0.05%"
"1984- 12- 11","238.79","238.79","238.93","238.40","","0.12%"
"1984- 12- 10","238.50","238.50","238.90","237.58","","-0.18%"
"1984- 12- 07","238.94","238.94","239.79","238.85","","-0.05%"
"1984- 12- 06","239.07","239.07","239.22","238.22","","0.12%"
"1984- 12- 05","238.78","238.78","241.00","238.62","","-0.90%"
"1984- 12- 04","240.96","240.96","241.42","240.70","","0.02%"
"1984- 12- 03","240.90","240.90","242.52","240.68","","-0.67%"
"1984- 11- 30","242.53","242.53","243.28","242.23","","-0.32%"
"1984- 11- 29","243.30","243.30","245.05","243.13","","-0.71%"
"1984- 11- 28","245.04","245.04","246.19","244.90","","-0.15%"
"1984- 11- 27","245.41","245.41","245.43","244.58","","0.21%"
"1984- 11- 26","244.90","244.90","245.93","244.60","","-0.22%"
"1984- 11- 23","245.45","245.45","245.46","242.99","","1.00%"
"1984- 11- 21","243.01","243.01","243.15","242.19","","-0.01%"
"1984- 11- 20","243.04","243.04","243.44","242.71","","0.07%"
"1984- 11- 19","242.88","242.88","245.07","242.65","","-0.91%"
"1984- 11- 16","245.12","245.12","245.12","244.93","","-0.36%"
"1984- 11- 15","246.01","246.01","247.03","245.82","","-0.39%"
"1984- 11- 14","246.98","246.98","246.98","246.67","","-0.35%"
"1984- 11- 13","247.84","247.84","249.49","247.63","","-0.57%"
"1984- 11- 12","249.26","249.26","249.58","248.64","","-0.10%"
"1984- 11- 09","249.50","249.50","250.36","249.36","","0.00%"
"1984- 11- 08","249.50","249.50","249.77","249.31","","-0.10%"
"1984- 11- 07","249.75","249.75","250.96","249.52","","-0.32%"
"1984- 11- 06","250.54","250.54","250.58","248.49","","0.86%"
"1984- 11- 05","248.41","248.41","248.43","247.56","","0.20%"
"1984- 11- 02","247.92","247.92","248.54","247.81","","-0.02%"
"1984- 11- 01","247.97","247.97","248.00","246.95","","0.38%"
"1984- 10- 31","247.03","247.03","247.76","246.79","","-0.17%"
"1984- 10- 30","247.45","247.45","247.54","246.46","","0.39%"
"1984- 10- 29","246.50","246.50","247.37","246.35","","-0.36%"
"1984- 10- 26","247.38","247.38","248.98","247.16","","-0.65%"
"1984- 10- 25","249.00","249.00","250.91","248.72","","-0.73%"
"1984- 10- 24","250.83","250.83","250.87","250.17","","0.09%"
"1984- 10- 23","250.61","250.61","251.22","250.44","","0.02%"
"1984- 10- 22","250.56","250.56","251.29","250.28","","-0.25%"
"1984- 10- 19","251.18","251.18","252.59","250.36","","0.57%"
"1984- 10- 18","249.76","249.76","249.87","247.06","","1.08%"
"1984- 10- 17","247.09","247.09","247.37","246.69","","-0.07%"
"1984- 10- 16","247.27","247.27","247.99","246.98","","-0.16%"
"1984- 10- 15","247.67","247.67","247.91","246.06","","0.63%"
"1984- 10- 12","246.11","246.11","246.25","244.75","","0.56%"
"1984- 10- 11","244.73","244.73","244.76","243.33","","0.59%"
"1984- 10- 10","243.29","243.29","244.12","242.20","","-0.33%"
"1984- 10- 09","244.09","244.09","245.09","243.92","","-0.19%"
"1984- 10- 08","244.56","244.56","245.56","244.38","","-0.37%"
"1984- 10- 05","245.46","245.46","245.59","245.03","","0.11%"
"1984- 10- 04","245.20","245.20","245.64","244.72","","0.16%"
"1984- 10- 03","244.81","244.81","246.08","244.64","","-0.52%"
"1984- 10- 02","246.10","246.10","247.86","246.02","","-0.71%"
"1984- 10- 01","247.86","247.86","247.86","247.77","","-0.83%"
"1984- 09- 28","249.94","249.94","250.44","249.36","","-0.14%"
"1984- 09- 27","250.29","250.29","250.50","249.95","","0.02%"
"1984- 09- 26","250.23","250.23","250.69","249.92","","0.09%"
"1984- 09- 25","250.01","250.01","250.89","249.79","","-0.31%"
"1984- 09- 24","250.80","250.80","252.63","250.49","","-0.74%"
"1984- 09- 21","252.68","252.68","254.03","252.58","","-0.18%"
"1984- 09- 20","253.13","253.13","253.15","252.15","","0.05%"
"1984- 09- 19","253.01","253.01","254.01","252.94","","-0.39%"
"1984- 09- 18","253.99","253.99","255.55","253.80","","-0.55%"
"1984- 09- 17","255.39","255.39","255.87","255.38","","-0.08%"
"1984- 09- 14","255.60","255.60","255.70","253.48","","0.89%"
"1984- 09- 13","253.34","253.34","253.34","251.40","","0.75%"
"1984- 09- 12","251.45","251.45","251.78","251.08","","-0.14%"
"1984- 09- 11","251.80","251.80","252.31","250.55","","0.51%"
"1984- 09- 10","250.53","250.53","251.66","250.17","","-0.46%"
"1984- 09- 07","251.68","251.68","252.92","251.41","","-0.21%"
"1984- 09- 06","252.22","252.22","252.25","250.61","","0.64%"
"1984- 09- 05","250.61","250.61","251.39","250.20","","-0.31%"
"1984- 09- 04","251.39","251.39","253.14","251.25","","-1.28%"
"1984- 08- 31","254.64","254.64","254.64","253.94","","0.03%"
"1984- 08- 30","254.56","254.56","254.87","254.30","","-0.10%"
"1984- 08- 29","254.81","254.81","255.29","254.39","","0.17%"
"1984- 08- 28","254.37","254.37","254.41","253.19","","0.43%"
"1984- 08- 27","253.29","253.29","254.76","252.92","","-0.58%"
"1984- 08- 24","254.78","254.78","254.82","254.14","","0.26%"
"1984- 08- 23","254.12","254.12","254.26","253.47","","0.10%"
"1984- 08- 22","253.86","253.86","254.90","253.37","","0.21%"
"1984- 08- 21","253.33","253.33","253.41","250.25","","1.24%"
"1984- 08- 20","250.22","250.22","250.46","249.58","","-0.06%"
"1984- 08- 17","250.37","250.37","250.87","249.98","","0.02%"
"1984- 08- 16","250.33","250.33","250.41","249.31","","0.25%"
"1984- 08- 15","249.70","249.70","250.65","249.51","","-0.37%"
"1984- 08- 14","250.63","250.63","251.97","250.49","","-0.29%"
"1984- 08- 13","251.35","251.35","252.50","250.54","","-0.43%"
"1984- 08- 10","252.43","252.43","254.21","250.58","","0.84%"
"1984- 08- 09","250.33","250.33","250.43","247.17","","0.93%"
"1984- 08- 08","248.02","248.02","249.95","247.86","","-0.43%"
"1984- 08- 07","249.09","249.09","249.24","247.57","","-0.07%"
"1984- 08- 06","249.27","249.27","250.72","246.34","","1.23%"
"1984- 08- 03","246.24","246.24","246.28","239.16","","3.09%"
"1984- 08- 02","238.87","238.87","238.88","233.46","","2.37%"
"1984- 08- 01","233.35","233.35","233.37","229.62","","1.59%"
"1984- 07- 31","229.70","229.70","229.70","228.66","","0.33%"
"1984- 07- 30","228.95","228.95","229.92","228.78","","-0.15%"
"1984- 07- 27","229.30","229.30","229.34","227.07","","0.99%"
"1984- 07- 26","227.06","227.06","227.15","225.29","","0.78%"
"1984- 07- 25","225.30","225.30","225.30","225.30","","-0.19%"
"1984- 07- 24","225.73","225.73","227.36","225.62","","-0.59%"
"1984- 07- 23","227.06","227.06","229.29","226.60","","-1.01%"
"1984- 07- 20","229.37","229.37","231.11","229.15","","-0.66%"
"1984- 07- 19","230.89","230.89","232.33","230.73","","-0.58%"
"1984- 07- 18","232.23","232.23","233.74","232.06","","-0.54%"
"1984- 07- 17","233.50","233.50","233.89","233.20","","-0.08%"
"1984- 07- 16","233.69","233.69","235.07","233.29","","-0.42%"
"1984- 07- 13","234.67","234.67","235.15","234.25","","0.19%"
"1984- 07- 12","234.22","234.22","235.13","233.93","","-0.26%"
"1984- 07- 11","234.82","234.82","236.27","234.75","","-0.61%"
"1984- 07- 10","236.25","236.25","237.16","236.14","","-0.31%"
"1984- 07- 09","236.99","236.99","237.07","235.87","","0.11%"
"1984- 07- 06","236.72","236.72","237.85","236.31","","-0.47%"
"1984- 07- 05","237.83","237.83","238.57","237.72","","-0.19%"
"1984- 07- 03","238.29","238.29","238.31","237.63","","0.16%"
"1984- 07- 02","237.91","237.91","239.77","237.67","","-0.73%"
"1984- 06- 29","239.65","239.65","239.78","238.33","","0.56%"
"1984- 06- 28","238.32","238.32","238.41","237.02","","0.47%"
"1984- 06- 27","237.20","237.20","238.89","236.99","","-0.70%"
"1984- 06- 26","238.88","238.88","240.84","238.87","","-0.82%"
"1984- 06- 25","240.85","240.85","241.52","240.68","","-0.11%"
"1984- 06- 22","241.11","241.11","241.20","239.52","","0.57%"
"1984- 06- 21","239.75","239.75","240.14","238.39","","0.59%"
"1984- 06- 20","238.35","238.35","238.37","236.49","","0.20%"
"1984- 06- 19","237.87","237.87","238.23","236.83","","0.44%"
"1984- 06- 18","236.82","236.82","236.84","235.01","","0.50%"
"1984- 06- 15","235.64","235.64","236.03","235.28","","0.01%"
"1984- 06- 14","235.62","235.62","237.77","235.58","","-0.91%"
"1984- 06- 13","237.78","237.78","237.92","237.04","","0.31%"
"1984- 06- 12","237.04","237.04","238.10","236.59","","-0.45%"
"1984- 06- 11","238.12","238.12","240.40","237.98","","-0.93%"
"1984- 06- 08","240.35","240.35","240.43","239.78","","0.19%"
"1984- 06- 07","239.89","239.89","239.96","239.14","","0.17%"
"1984- 06- 06","239.49","239.49","239.49","238.28","","0.44%"
"1984- 06- 05","238.43","238.43","238.80","237.99","","-0.13%"
"1984- 06- 04","238.75","238.75","239.40","235.73","","1.21%"
"1984- 06- 01","235.90","235.90","235.91","232.80","","1.32%"
"1984- 05- 31","232.82","232.82","232.82","231.93","","0.38%"
"1984- 05- 30","231.93","231.93","232.63","230.22","","-0.29%"
"1984- 05- 29","232.61","232.61","235.34","232.34","","-1.11%"
"1984- 05- 25","235.23","235.23","235.35","234.73","","-0.07%"
"1984- 05- 24","235.39","235.39","239.47","235.11","","-1.75%"
"1984- 05- 23","239.58","239.58","240.93","239.52","","-0.51%"
"1984- 05- 22","240.80","240.80","243.16","240.50","","-0.97%"
"1984- 05- 21","243.15","243.15","243.15","243.15","","-0.60%"
"1984- 05- 18","244.61","244.61","246.35","244.36","","-0.61%"
"1984- 05- 17","246.12","246.12","248.87","245.96","","-1.03%"
"1984- 05- 16","248.68","248.68","249.36","248.53","","-0.13%"
"1984- 05- 15","249.00","249.00","249.31","248.74","","0.05%"
"1984- 05- 14","248.87","248.87","250.57","248.68","","-0.68%"
"1984- 05- 11","250.57","250.57","252.89","249.77","","-0.93%"
"1984- 05- 10","252.91","252.91","253.34","252.55","","0.12%"
"1984- 05- 09","252.60","252.60","253.45","252.33","","0.07%"
"1984- 05- 08","252.42","252.42","252.59","251.16","","0.43%"
"1984- 05- 07","251.35","251.35","251.43","250.58","","0.18%"
"1984- 05- 04","250.89","250.89","252.74","250.74","","-0.66%"
"1984- 05- 03","252.55","252.55","253.42","252.47","","-0.18%"
"1984- 05- 02","253.01","253.01","253.02","250.34","","1.10%"
"1984- 05- 01","250.26","250.26","250.26","247.43","","1.14%"
"1984- 04- 30","247.44","247.44","247.45","246.74","","0.22%"
"1984- 04- 27","246.90","246.90","247.29","245.92","","0.39%"
"1984- 04- 26","245.93","245.93","245.96","243.91","","0.83%"
"1984- 04- 25","243.90","243.90","244.20","243.45","","-0.07%"
"1984- 04- 24","244.06","244.06","244.18","243.35","","0.05%"
"1984- 04- 23","243.93","243.93","245.65","243.74","","-0.64%"
"1984- 04- 19","245.51","245.51","245.51","244.96","","0.01%"
"1984- 04- 18","245.48","245.48","246.16","245.26","","-0.04%"
"1984- 04- 17","245.59","245.59","245.83","243.92","","0.70%"
"1984- 04- 16","243.88","243.88","244.09","243.41","","-0.05%"
"1984- 04- 13","244.01","244.01","244.70","242.70","","0.60%"
"1984- 04- 12","242.56","242.56","242.58","240.70","","0.32%"
"1984- 04- 11","241.79","241.79","244.16","241.65","","-0.68%"
"1984- 04- 10","243.45","243.45","243.79","242.82","","0.25%"
"1984- 04- 09","242.84","242.84","244.13","242.54","","-0.45%"
"1984- 04- 06","243.94","243.94","245.62","243.39","","-0.73%"
"1984- 04- 05","245.74","245.74","248.80","245.54","","-1.11%"
"1984- 04- 04","248.51","248.51","248.96","248.35","","-0.15%"
"1984- 04- 03","248.88","248.88","249.81","248.51","","-0.37%"
"1984- 04- 02","249.80","249.80","251.28","249.49","","-0.39%"
"1984- 03- 30","250.78","250.78","251.63","250.44","","-0.34%"
"1984- 03- 29","251.63","251.63","252.01","251.04","","0.25%"
"1984- 03- 28","251.01","251.01","251.01","249.10","","0.77%"
"1984- 03- 27","249.10","249.10","249.29","248.93","","-0.08%"
"1984- 03- 26","249.30","249.30","250.01","249.24","","-0.27%"
"1984- 03- 23","249.98","249.98","250.90","249.37","","-0.32%"
"1984- 03- 22","250.77","250.77","252.63","250.67","","-0.68%"
"1984- 03- 21","252.49","252.49","253.19","252.05","","-0.10%"
"1984- 03- 20","252.74","252.74","252.84","251.55","","0.43%"
"1984- 03- 19","251.65","251.65","253.28","251.19","","-0.68%"
"1984- 03- 16","253.37","253.37","254.10","251.22","","0.92%"
"1984- 03- 15","251.05","251.05","251.11","250.23","","0.32%"
"1984- 03- 14","250.25","250.25","250.80","249.88","","-0.17%"
"1984- 03- 13","250.67","250.67","251.36","249.68","","0.37%"
"1984- 03- 12","249.74","249.74","249.76","248.49","","0.29%"
"1984- 03- 09","249.01","249.01","249.72","248.56","","-0.26%"
"1984- 03- 08","249.66","249.66","249.99","249.09","","0.20%"
"1984- 03- 07","249.16","249.16","252.09","248.71","","-1.22%"
"1984- 03- 06","252.24","252.24","254.49","252.00","","-0.64%"
"1984- 03- 05","253.86","253.86","255.67","253.62","","-0.66%"
"1984- 03- 02","255.54","255.54","255.67","253.59","","0.80%"
"1984- 03- 01","253.50","253.50","253.60","252.29","","0.37%"
"1984- 02- 29","252.57","252.57","252.96","251.55","","0.41%"
"1984- 02- 28","251.55","251.55","254.50","251.35","","-1.09%"
"1984- 02- 27","254.32","254.32","254.36","251.48","","1.15%"
"1984- 02- 24","251.44","251.44","251.45","247.17","","1.76%"
"1984- 02- 23","247.09","247.09","249.13","246.03","","-0.83%"
"1984- 02- 22","249.16","249.16","250.18","249.05","","-0.32%"
"1984- 02- 21","249.96","249.96","251.47","249.79","","-0.55%"
"1984- 02- 17","251.33","251.33","252.27","251.19","","-0.20%"
"1984- 02- 16","251.84","251.84","252.72","251.35","","-0.35%"
"1984- 02- 15","252.73","252.73","253.84","252.47","","0.12%"
"1984- 02- 14","252.43","252.43","252.51","250.43","","0.74%"
"1984- 02- 13","250.57","250.57","254.05","250.22","","-1.37%"
"1984- 02- 10","254.04","254.04","254.21","251.67","","0.93%"
"1984- 02- 09","251.69","251.69","253.59","250.75","","-0.89%"
"1984- 02- 08","253.96","253.96","258.54","253.89","","-1.49%"
"1984- 02- 07","257.81","257.81","258.41","256.06","","-0.32%"
"1984- 02- 06","258.64","258.64","263.81","258.48","","-2.03%"
"1984- 02- 03","264.01","264.01","266.97","263.77","","-0.81%"
"1984- 02- 02","266.16","266.16","266.52","265.49","","-0.10%"
"1984- 02- 01","266.43","266.43","268.79","266.04","","-0.75%"
"1984- 01- 31","268.43","268.43","269.19","267.75","","-0.30%"
"1984- 01- 30","269.23","269.23","273.91","268.84","","-1.45%"
"1984- 01- 27","273.18","273.18","275.67","272.47","","-0.88%"
"1984- 01- 26","275.61","275.61","277.82","275.54","","-0.63%"
"1984- 01- 25","277.35","277.35","280.03","277.31","","-0.53%"
"1984- 01- 24","278.82","278.82","280.14","278.23","","-0.49%"
"1984- 01- 23","280.20","280.20","284.34","280.10","","-1.48%"
"1984- 01- 20","284.41","284.41","286.70","284.24","","-0.73%"
"1984- 01- 19","286.49","286.49","287.51","286.25","","-0.25%"
"1984- 01- 18","287.21","287.21","287.75","286.56","","0.12%"
"1984- 01- 17","286.86","286.86","286.88","286.24","","0.20%"
"1984- 01- 16","286.29","286.29","287.07","286.17","","-0.20%"
"1984- 01- 13","286.85","286.85","288.41","286.37","","-0.27%"
"1984- 01- 12","287.63","287.63","288.17","287.58","","-0.02%"
"1984- 01- 11","287.68","287.68","287.84","287.13","","0.02%"
"1984- 01- 10","287.63","287.63","288.38","287.27","","0.13%"
"1984- 01- 09","287.27","287.27","288.35","287.05","","-0.22%"
"1984- 01- 06","287.90","287.90","287.92","285.28","","1.21%"
"1984- 01- 05","284.45","284.45","284.55","281.22","","1.24%"
"1984- 01- 04","280.97","280.97","281.06","277.57","","1.20%"
"1984- 01- 03","277.63","277.63","278.86","277.56","","-0.35%"
"1983- 12- 30","278.60","278.60","278.67","276.85","","0.56%"
"1983- 12- 29","277.06","277.06","277.10","276.53","","0.18%"
"1983- 12- 28","276.57","276.57","277.18","276.10","","-0.04%"
"1983- 12- 27","276.68","276.68","276.96","276.45","","0.05%"
"1983- 12- 23","276.54","276.54","276.55","276.12","","0.12%"
"1983- 12- 22","276.21","276.21","276.72","275.69","","0.21%"
"1983- 12- 21","275.63","275.63","275.64","274.49","","0.41%"
"1983- 12- 20","274.51","274.51","275.66","274.36","","-0.39%"
"1983- 12- 19","275.58","275.58","276.41","275.50","","-0.16%"
"1983- 12- 16","276.01","276.01","276.02","275.08","","0.24%"
"1983- 12- 15","275.35","275.35","276.36","275.12","","-0.39%"
"1983- 12- 14","276.42","276.42","278.83","276.16","","-0.90%"
"1983- 12- 13","278.92","278.92","280.07","278.83","","-0.36%"
"1983- 12- 12","279.94","279.94","280.78","279.73","","-0.20%"
"1983- 12- 09","280.51","280.51","280.75","280.10","","-0.02%"
"1983- 12- 08","280.57","280.57","282.21","280.51","","-0.56%"
"1983- 12- 07","282.15","282.15","282.75","281.89","","0.04%"
"1983- 12- 06","282.05","282.05","283.05","282.03","","-0.16%"
"1983- 12- 05","282.49","282.49","283.81","281.95","","-0.50%"
"1983- 12- 02","283.91","283.91","286.12","283.75","","-0.76%"
"1983- 12- 01","286.07","286.07","286.11","285.47","","0.14%"
"1983- 11- 30","285.67","285.67","286.74","285.59","","0.37%"
"1983- 11- 29","284.62","284.62","285.69","284.25","","0.05%"
"1983- 11- 28","284.47","284.47","285.83","284.22","","-0.36%"
"1983- 11- 25","285.49","285.49","285.59","284.59","","0.28%"
"1983- 11- 23","284.69","284.69","285.08","283.83","","0.05%"
"1983- 11- 22","284.55","284.55","289.60","283.62","","0.53%"
"1983- 11- 21","283.05","283.05","283.09","281.28","","0.63%"
"1983- 11- 18","281.28","281.28","281.49","280.87","","0.01%"
"1983- 11- 17","281.26","281.26","281.27","279.98","","0.47%"
"1983- 11- 16","279.94","279.94","280.16","278.89","","0.37%"
"1983- 11- 15","278.92","278.92","280.02","278.51","","-0.21%"
"1983- 11- 14","279.51","279.51","280.25","277.24","","0.86%"
"1983- 11- 11","277.13","277.13","277.14","273.11","","1.48%"
"1983- 11- 10","273.08","273.08","273.41","271.10","","0.77%"
"1983- 11- 09","271.00","271.00","271.00","269.46","","0.53%"
"1983- 11- 08","269.57","269.57","271.19","269.42","","-0.57%"
"1983- 11- 07","271.12","271.12","273.12","271.12","","-0.75%"
"1983- 11- 04","273.17","273.17","274.81","273.03","","-0.61%"
"1983- 11- 03","274.86","274.86","276.03","274.82","","-0.12%"
"1983- 11- 02","275.18","275.18","275.34","273.00","","0.78%"
"1983- 11- 01","273.04","273.04","274.72","272.22","","-0.55%"
"1983- 10- 31","274.55","274.55","276.73","274.16","","-0.58%"
"1983- 10- 28","276.14","276.14","278.54","275.99","","-0.49%"
"1983- 10- 27","277.50","277.50","278.43","277.23","","-0.13%"
"1983- 10- 26","277.85","277.85","278.54","277.83","","-0.27%"
"1983- 10- 25","278.60","278.60","278.60","278.60","","0.65%"
"1983- 10- 24","276.81","276.81","279.09","275.89","","-0.96%"
"1983- 10- 21","279.49","279.49","281.76","278.99","","-0.63%"
"1983- 10- 20","281.25","281.25","281.51","279.88","","0.50%"
"1983- 10- 19","279.85","279.85","283.44","278.43","","-1.33%"
"1983- 10- 18","283.62","283.62","289.77","283.52","","-2.10%"
"1983- 10- 17","289.69","289.69","290.78","289.60","","0.01%"
"1983- 10- 14","289.65","289.65","290.73","289.65","","-0.27%"
"1983- 10- 13","290.44","290.44","292.31","289.94","","-0.39%"
"1983- 10- 12","291.59","291.59","295.26","291.36","","-1.29%"
"1983- 10- 11","295.41","295.41","297.81","295.33","","-0.68%"
"1983- 10- 10","297.42","297.42","297.42","296.35","","0.02%"
"1983- 10- 07","297.36","297.36","297.64","297.36","","0.53%"
"1983- 10- 06","295.78","295.78","295.83","294.20","","0.41%"
"1983- 10- 05","294.57","294.57","295.00","294.05","","-0.08%"
"1983- 10- 04","294.81","294.81","295.25","294.56","","0.06%"
"1983- 10- 03","294.64","294.64","296.55","294.38","","-0.68%"
"1983- 09- 30","296.65","296.65","299.26","296.49","","-0.88%"
"1983- 09- 29","299.29","299.29","299.29","299.29","","-0.16%"
"1983- 09- 28","299.76","299.76","300.84","299.35","","-0.34%"
"1983- 09- 27","300.78","300.78","303.73","300.34","","-0.98%"
"1983- 09- 26","303.77","303.77","304.63","303.59","","0.05%"
"1983- 09- 23","303.61","303.61","305.06","303.08","","-0.31%"
"1983- 09- 22","304.56","304.56","304.56","303.10","","0.43%"
"1983- 09- 21","303.26","303.26","303.26","303.26","","-0.03%"
"1983- 09- 20","303.36","303.36","303.94","301.94","","0.51%"
"1983- 09- 19","301.83","301.83","301.83","298.36","","1.19%"
"1983- 09- 16","298.27","298.27","298.33","296.61","","0.36%"
"1983- 09- 15","297.19","297.19","298.83","297.07","","-0.39%"
"1983- 09- 14","298.34","298.34","298.34","298.34","","0.14%"
"1983- 09- 13","297.93","297.93","300.60","297.78","","-0.94%"
"1983- 09- 12","300.76","300.76","304.57","300.55","","-0.49%"
"1983- 09- 09","302.23","302.23","302.58","301.87","","0.15%"
"1983- 09- 08","301.79","301.79","301.89","300.22","","0.34%"
"1983- 09- 07","300.76","300.76","302.02","300.39","","-0.16%"
"1983- 09- 06","301.23","301.23","301.34","298.55","","1.13%"
"1983- 09- 02","297.85","297.85","297.91","294.56","","1.12%"
"1983- 09- 01","294.55","294.55","294.64","292.91","","0.73%"
"1983- 08- 31","292.42","292.42","292.50","289.70","","0.88%"
"1983- 08- 30","289.86","289.86","290.38","289.24","","0.17%"
"1983- 08- 29","289.36","289.36","290.35","288.42","","-0.33%"
"1983- 08- 26","290.31","290.31","290.58","288.68","","0.27%"
"1983- 08- 25","289.53","289.53","290.81","288.90","","-0.46%"
"1983- 08- 24","290.86","290.86","293.65","290.52","","-0.95%"
"1983- 08- 23","293.66","293.66","298.93","293.59","","-1.71%"
"1983- 08- 22","298.76","298.76","300.50","298.59","","-0.11%"
"1983- 08- 19","299.10","299.10","299.63","298.73","","-0.23%"
"1983- 08- 18","299.78","299.78","301.83","299.58","","-0.35%"
"1983- 08- 17","300.84","300.84","300.85","299.39","","0.33%"
"1983- 08- 16","299.85","299.85","301.84","299.59","","-0.64%"
"1983- 08- 15","301.78","301.78","302.54","299.83","","0.73%"
"1983- 08- 12","299.58","299.58","299.64","297.54","","0.68%"
"1983- 08- 11","297.56","297.56","297.78","296.79","","0.31%"
"1983- 08- 10","296.65","296.65","296.79","294.38","","0.81%"
"1983- 08- 09","294.26","294.26","295.15","293.56","","-0.23%"
"1983- 08- 08","294.93","294.93","300.05","294.84","","-1.76%"
"1983- 08- 05","300.20","300.20","300.34","299.54","","0.17%"
"1983- 08- 04","299.70","299.70","304.34","299.14","","-1.37%"
"1983- 08- 03","303.86","303.86","303.88","302.68","","0.22%"
"1983- 08- 02","303.18","303.18","303.18","299.79","","0.36%"
"1983- 08- 01","302.08","302.08","303.86","301.74","","-0.62%"
"1983- 07- 29","303.96","303.96","308.11","303.09","","-1.46%"
"1983- 07- 28","308.47","308.47","314.74","308.47","","-2.09%"
"1983- 07- 27","315.04","315.04","320.80","314.99","","-1.67%"
"1983- 07- 26","320.38","320.38","321.39","320.29","","-0.14%"
"1983- 07- 25","320.84","320.84","320.84","319.43","","0.04%"
"1983- 07- 22","320.71","320.71","320.73","319.43","","0.44%"
"1983- 07- 21","319.29","319.29","319.29","317.86","","0.80%"
"1983- 07- 20","316.76","316.76","316.76","311.89","","1.80%"
"1983- 07- 19","311.17","311.17","311.55","310.30","","0.28%"
"1983- 07- 18","310.29","310.29","312.62","309.76","","-0.82%"
"1983- 07- 15","312.87","312.87","315.48","312.57","","-0.83%"
"1983- 07- 14","315.49","315.49","316.02","314.79","","0.29%"
"1983- 07- 13","314.59","314.59","316.55","314.06","","-0.74%"
"1983- 07- 12","316.93","316.93","320.66","316.92","","-1.08%"
"1983- 07- 11","320.38","320.38","320.67","319.84","","0.25%"
"1983- 07- 08","319.57","319.57","319.92","319.54","","-0.14%"
"1983- 07- 07","320.03","320.03","321.11","319.38","","0.28%"
"1983- 07- 06","319.14","319.14","319.14","317.27","","0.63%"
"1983- 07- 05","317.15","317.15","321.18","317.10","","-1.38%"
"1983- 07- 01","321.58","321.58","321.58","319.04","","0.90%"
"1983- 06- 30","318.70","318.70","318.70","316.48","","0.78%"
"1983- 06- 29","316.24","316.24","316.24","313.15","","0.12%"
"1983- 06- 28","315.87","315.87","324.11","315.87","","-2.61%"
"1983- 06- 27","324.34","324.34","329.11","324.33","","-1.39%"
"1983- 06- 24","328.91","328.91","328.91","327.28","","0.48%"
"1983- 06- 23","327.33","327.33","328.49","326.78","","-0.26%"
"1983- 06- 22","328.19","328.19","328.22","326.45","","0.68%"
"1983- 06- 21","325.96","325.96","326.00","324.14","","0.41%"
"1983- 06- 20","324.63","324.63","326.51","324.56","","-0.45%"
"1983- 06- 17","326.11","326.11","327.21","325.98","","-0.12%"
"1983- 06- 16","326.50","326.50","326.50","322.96","","1.38%"
"1983- 06- 15","322.04","322.04","322.04","320.10","","0.62%"
"1983- 06- 14","320.04","320.04","320.06","318.57","","0.63%"
"1983- 06- 13","318.05","318.05","318.05","315.59","","0.89%"
"1983- 06- 10","315.24","315.24","315.25","313.10","","0.80%"
"1983- 06- 09","312.74","312.74","312.74","311.53","","0.08%"
"1983- 06- 08","312.49","312.49","313.69","312.49","","-0.53%"
"1983- 06- 07","314.17","314.17","316.33","314.15","","-0.42%"
"1983- 06- 06","315.48","315.48","315.48","313.98","","0.52%"
"1983- 06- 03","313.85","313.85","313.86","310.98","","1.10%"
"1983- 06- 02","310.45","310.45","310.45","308.39","","0.81%"
"1983- 06- 01","307.95","307.95","308.54","307.10","","-0.25%"
"1983- 05- 31","308.73","308.73","311.89","308.72","","-1.06%"
"1983- 05- 27","312.05","312.05","312.18","311.43","","0.21%"
